CodigoDC,Cliente,Marca,Cupo
632772,4168,40,16
632779,3169,40,16
632783,528,40,16
632831,381,40,16
632832,11765,40,16
632841,3061,40,16
632850,5022,40,16
632866,9299,40,16
632868,4181,40,16
632870,4039,40,16
632871,6651,40,16
632879,4075,40,16
632881,10395,40,16
632882,3510,40,16
632882,11188,40,16
632892,5984,40,16
632893,1581,40,16
632896,11526,40,16
632904,4029,40,16
632913,6134,40,16
632915,12215,40,16
632920,2954,40,16
632923,316,40,16
632927,649,40,16
632932,4419,40,16
632932,8665,40,16
632932,11478,40,16
632951,7527,40,16
632951,7645,40,16
632957,3468,40,16
632969,2208,40,16
632969,10076,40,16
632969,10465,40,16
632981,14781,40,16
632986,4068,40,16
632997,899,40,16
632997,1111,40,16
632997,2986,40,16
633018,13556,40,16
633027,3445,40,16
633027,4638,40,16
633027,8090,40,16
633029,10966,40,16
633029,11909,40,16
633029,14336,40,16
633044,3288,40,16
633044,8887,40,16
633044,8925,40,16
633053,3774,40,16
633068,3571,40,16
633068,11100,39,20
633068,12755,40,16
633070,498,40,16
633070,619,40,16
633070,5482,40,16
633079,9001,40,16
633080,3372,40,16
633089,1709,40,16
633089,3204,40,16
633089,4026,40,16
633089,10242,40,16
633090,531,40,16
633091,9767,40,16
633098,5936,40,16
633098,10660,40,16
633098,11121,40,16
633099,3546,40,16
633099,5220,40,16
633099,13338,40,16
633166,313,40,16
633166,7743,40,16
633183,1394,40,16
633223,11966,40,16
633225,10651,40,16
633226,13076,40,16
633229,8212,40,16
633240,5147,40,16
633243,4155,40,16
633243,13626,40,16
633244,3464,40,16
633276,3530,40,16
633283,10854,40,16
633286,14890,40,16
633291,14910,40,16
633339,851,40,16
633345,7678,40,16
633347,4761,40,16
633364,3739,40,16
633364,5266,40,16
633373,5578,40,16
633574,14585,40,16
633604,6750,40,16
633631,4767,40,16
633631,8869,40,16
633631,14229,40,16
633632,3606,40,16
633633,11750,40,16
633633,12593,40,16
633636,12906,40,16
633731,4333,40,16
633774,14095,40,16
633802,4300,39,20
633802,4300,40,16
633807,10956,40,16
633849,6688,39,20
634217,13802,40,16
634281,12428,40,16
634296,6462,39,20
634307,10659,40,16
634393,2039,40,16
634411,8733,40,16
634451,13221,40,16
634454,10269,40,16
634454,11701,40,16
634456,12690,40,16
634516,13351,40,16
635874,13699,29,9
637312,14110,40,16
637324,6042,40,16
637412,12416,40,16
637447,10111,40,16
637532,11039,39,20
637573,12109,40,16
637578,4467,40,16
637658,8837,40,16
637667,3425,40,16
637698,2072,40,16
637698,3556,40,16
637713,2580,40,16
637721,5295,40,16
637727,5930,40,16
637754,3210,40,16
637754,7865,40,16
637760,8582,39,20
637765,10599,40,16
637776,3614,40,16
637778,12804,40,16
637780,8900,40,16
637781,1700,40,16
637781,2342,39,20
637781,3520,40,16
637793,9968,40,16
637812,2541,39,20
637812,6356,39,20
637812,10581,40,16
637812,11397,40,16
637822,2771,39,20
637833,5731,40,16
637833,6917,40,16
637919,4393,40,16
637977,1768,40,16
637990,11000,40,16
638004,9229,40,16
638040,1688,40,16
638042,6718,39,20
638050,8954,39,20
638054,8085,39,20
638073,8865,40,16
638131,7174,40,16
638188,8078,40,16
638231,7225,39,20
638231,12637,39,20
638327,9331,39,20
638824,1119,40,16
638834,2673,39,20
638850,2732,39,20
638895,4446,40,16
639009,2038,40,16
639033,2355,39,20
639106,1128,40,16
639144,8756,39,20
639178,5389,40,16
639188,12248,39,20
639611,4316,40,16
640098,5281,40,16
640149,3399,40,16
640151,5638,40,16
640151,14099,40,16
640201,5067,40,16
640204,8049,40,16
640204,9208,40,16
640233,6779,40,16
640233,9406,40,16
640233,9747,40,16
640233,13537,40,16
640235,4219,40,16
640235,7405,40,16
640235,9833,40,16
640235,12108,40,16
640240,12988,40,16
640241,12552,40,16
640242,6319,40,16
640243,433,40,16
640243,11945,40,16
640258,1000,40,16
640258,6323,40,16
640258,8567,40,16
640258,11409,40,16
640258,12699,40,16
640259,9194,40,16
640273,2236,40,16
640273,3622,40,16
640278,12670,40,16
640288,3364,40,16
640291,823,40,16
640291,1018,40,16
640291,4915,39,20
640291,13384,40,16
640295,4136,40,16
640295,4631,40,16
640295,8042,40,16
640295,13535,40,16
640297,6129,40,16
640297,10716,40,16
640300,4515,40,16
640300,6930,40,16
640300,10966,40,16
640307,806,40,16
640308,8811,40,16
640311,1645,40,16
640316,7359,40,16
640318,6155,40,16
640324,827,40,16
640369,13145,40,16
640451,11449,40,16
640633,6029,40,16
640945,5084,40,16
640945,5581,40,16
641009,5033,40,16
641032,3943,40,16
641049,3933,40,16
641103,2147,40,16
641106,3772,40,16
641134,6316,40,16
641175,906,40,16
641177,14248,40,16
641187,4168,40,16
641232,4155,40,16
641263,5564,40,16
641265,6722,40,16
641266,9414,40,16
641287,10221,40,16
641309,8129,40,16
641320,2964,40,16
641320,3239,40,16
641320,10434,39,20
641342,6672,40,16
641377,5268,40,16
641381,11680,40,16
641391,4189,40,16
641394,3843,40,16
641394,5920,40,16
641402,3866,40,16
641414,14910,40,16
641429,12746,40,16
641430,8020,40,16
641434,6216,40,16
641440,14646,40,16
641441,9840,40,16
641449,4873,40,16
641473,2948,40,16
641477,11901,40,16
641488,11129,40,16
641495,11061,40,16
641505,4596,40,16
641509,853,40,16
641509,3540,40,16
641511,3124,40,16
641511,5843,40,16
641512,9933,40,16
641518,328,39,20
641522,8073,40,16
641533,10651,40,16
641535,8785,40,16
641536,319,40,16
641536,394,40,16
641543,7627,40,16
641544,1011,40,16
641549,6993,40,16
641560,12090,40,16
641562,5678,40,16
641568,7358,40,16
641571,7838,40,16
641571,11074,40,16
641571,12163,40,16
641577,6009,40,16
641577,10446,40,16
641578,4025,40,16
641579,6317,40,16
641583,562,40,16
641584,10728,40,16
641586,4706,40,16
641586,9032,40,16
641594,498,40,16
641594,5577,40,16
641599,1726,40,16
641600,2158,40,16
641608,9627,40,16
641609,986,40,16
641609,3037,40,16
641609,4821,40,16
641609,8525,40,16
641609,13820,40,16
641617,230,40,16
641629,6246,40,16
641629,8302,40,16
641817,14038,40,16
641821,3920,40,16
641828,3251,40,16
641828,4099,40,16
641828,9255,40,16
641828,11371,40,16
641828,14791,40,16
641844,3780,40,16
641860,4014,40,16
641868,3517,40,16
641873,7138,40,16
641878,7572,40,16
641878,13393,40,16
641885,5266,40,16
641885,6420,40,16
641890,334,40,16
641890,597,40,16
641890,7520,40,16
641890,12304,40,16
641903,9767,40,16
641906,3305,40,16
641906,8908,40,16
641912,14811,40,16
641922,8047,40,16
641922,8981,40,16
641922,11005,40,16
641922,13392,40,16
641923,12967,40,16
641929,10969,40,16
641933,4037,40,16
642119,3040,40,16
642148,3925,40,16
642154,4046,40,16
642176,13884,40,16
642694,9402,39,20
643052,4316,40,16
643180,6749,40,16
643404,4241,40,16
644307,3741,29,9
644307,10393,29,9
644598,8551,29,9
645298,10013,29,9
646117,5303,29,9
646117,7184,29,9
646155,615,29,9
646217,4682,29,9
646292,3410,29,9
646298,11,29,9
646370,603,29,9
646492,2940,29,9
646505,274,29,9
646905,226,29,9
647709,4300,29,9
648348,2070,29,9
648388,6443,29,9
649716,1210,40,16
649940,11064,40,16
650166,23,40,16
650356,7951,40,16
650401,13148,40,16
650681,9127,39,20
651128,11825,39,20
651136,7418,39,20
651160,10581,40,16
651330,5762,39,20
651406,2602,39,20
651570,4230,40,16
651734,5110,39,20
651749,13229,40,16
651755,2347,39,20
298833,6584,39,20
298856,8444,40,16
309750,3508,40,16
309783,3686,40,16
310002,3789,40,16
310183,2971,40,16
310271,9866,40,16
310488,3541,40,16
310518,9144,40,16
310563,13086,40,16
310610,3523,40,16
310713,6224,40,16
310848,5873,40,16
310870,603,40,16
311017,5775,40,16
311066,9968,40,16
311141,3047,40,16
311210,7893,40,16
311276,1644,40,16
311283,7114,40,16
311601,4816,40,16
311832,4757,40,16
312298,5201,40,16
314173,2072,40,16
314235,8234,40,16
314305,5275,40,16
314470,5751,40,16
314577,10427,40,16
314771,6812,39,20
314885,2475,39,20
314960,7903,39,20
314972,2700,39,20
315095,8054,40,16
315217,7059,40,16
315306,5123,39,20
315361,7741,40,16
315461,6367,40,16
315487,7665,40,16
315638,2199,40,16
315971,3741,40,16
316047,3385,40,16
316380,543,40,16
316697,3506,40,16
317060,3428,40,16
317264,11567,40,16
317278,10852,40,16
317431,3846,40,16
317433,7853,39,20
317769,2837,39,20
318002,2580,39,20
318102,9127,39,20
318209,9098,40,16
318241,3953,40,16
318345,3493,40,16
318535,12343,39,20
318877,2721,39,20
319151,7024,40,16
319208,5976,40,16
319291,10001,40,16
319374,581,40,16
319393,6128,40,16
319820,3841,40,16
319963,420,40,16
320093,610,40,16
320321,552,40,16
320383,8131,40,16
320541,7433,40,16
320814,536,40,16
320844,4219,40,16
321481,2176,40,16
321878,5268,40,16
322181,12961,40,16
322416,3034,40,16
322680,2086,40,16
322849,4296,40,16
322857,1603,40,16
322872,5796,40,16
322880,5950,40,16
322881,7528,40,16
322989,4061,40,16
323114,9699,40,16
323610,4157,40,16
323658,6397,40,16
323825,8896,40,16
323850,8243,40,16
324052,4575,40,16
324059,9121,40,16
324361,4203,40,16
324545,3003,40,16
324655,7796,40,16
324853,4741,40,16
324909,8525,40,16
324933,4750,40,16
325546,5730,40,16
325978,9651,40,16
328805,12738,40,16
329762,2071,40,16
329967,10111,40,16
330442,7660,40,16
331406,10021,40,16
331550,8386,40,16
331668,2032,40,16
331832,4228,40,16
331848,8531,40,16
331977,9369,40,16
332015,4223,40,16
332189,5008,39,20
332456,2682,39,20
332558,2815,39,20
332581,9594,39,20
332668,9947,39,20
332671,2735,39,20
332824,2453,39,20
332839,10670,39,20
332910,2743,39,20
333059,2666,39,20
333067,2640,39,20
333221,12896,39,20
333384,5130,39,20
333544,12525,40,16
333747,11938,40,16
334068,11368,40,16
334207,9746,40,16
334356,10744,40,16
334784,9816,40,16
335171,4481,40,16
335178,7481,40,16
335249,833,40,16
335833,4253,40,16
335847,8055,40,16
336002,13293,40,16
336605,8410,40,16
336817,4486,40,16
336849,6935,40,16
337036,344,40,16
337266,390,40,16
337337,4507,40,16
337377,4581,40,16
338509,4444,40,16
338679,5299,40,16
338744,2835,40,16
338799,9790,40,16
338801,11006,40,16
339316,8940,40,16
339524,3745,40,16
339561,3910,40,16
339634,8202,40,16
339894,3582,40,16
340085,3228,40,16
340180,7296,40,16
340462,8819,40,16
340526,6680,40,16
340553,7986,40,16
340556,11043,40,16
340697,4176,40,16
340913,3005,40,16
341283,3607,40,16
341559,2233,40,16
342045,8665,40,16
343170,7165,40,16
343258,5021,40,16
343328,8363,40,16
343427,6904,40,16
343475,4882,40,16
343544,3145,40,16
343644,3480,40,16
343668,9213,40,16
343700,393,40,16
343789,8459,40,16
343824,7654,40,16
343931,8755,40,16
344517,7348,40,16
344632,5085,40,16
344987,915,40,16
345255,4805,40,16
345433,4694,40,16
345671,4597,40,16
345680,4652,40,16
345787,5763,40,16
346013,4793,40,16
346056,4752,40,16
346447,6856,40,16
346844,6141,40,16
347060,11330,40,16
347252,10104,40,16
347328,2097,40,16
347381,6716,40,16
348647,1475,40,16
348994,2776,39,20
349014,2779,39,20
350443,6846,39,20
350467,7177,40,16
350526,8020,40,16
350854,12371,39,20
352191,3533,40,16
352617,3967,40,16
352943,8258,40,16
353036,11983,40,16
353215,7735,40,16
353320,2447,39,20
354320,5184,40,16
354346,3003,40,16
354346,3202,40,16
354346,3453,40,16
354346,3575,40,16
354346,5297,40,16
354346,6998,40,16
354346,7535,40,16
354346,7719,40,16
354346,8475,40,16
354346,8561,40,16
354346,10465,40,16
354346,11262,40,16
354346,11292,40,16
354346,12110,40,16
354346,12167,40,16
354346,12292,40,16
354346,12477,40,16
354346,12695,40,16
354346,12875,40,16
354346,13134,40,16
354347,538,40,16
354347,553,40,16
354347,3118,40,16
354347,3568,40,16
354347,4061,40,16
354347,4338,40,16
354347,5920,40,16
354347,6224,40,16
354347,7093,40,16
354347,7862,40,16
354347,8131,40,16
354347,8615,40,16
354347,8664,40,16
354347,9025,40,16
354347,9144,40,16
354347,9173,40,16
354347,10462,40,16
354347,10787,40,16
354347,12370,40,16
354347,12674,40,16
354348,3632,40,16
354348,5581,40,16
354348,7764,40,16
354348,9968,40,16
354348,11816,40,16
354348,12857,40,16
354348,13125,40,16
354349,10314,40,16
354404,10358,29,9
354537,6909,39,20
354587,13432,39,20
354593,8739,40,16
354635,3016,40,16
354635,4338,40,16
354678,7527,40,16
354678,7646,40,16
354678,10177,40,16
354717,1860,40,16
354756,5650,40,16
354785,10184,40,16
354843,6159,40,16
354862,4059,40,16
354882,2711,39,20
354910,5184,40,16
354942,9453,40,16
354948,3549,40,16
354957,2037,39,20
355068,5778,40,16
355069,3510,40,16
355069,4101,40,16
355069,4971,40,16
355069,5950,40,16
355069,6009,40,16
355069,6397,40,16
355069,7828,40,16
355069,10318,40,16
355069,13117,40,16
355074,2151,40,16
355076,7042,40,16
355077,6411,40,16
355077,10173,40,16
355079,3508,40,16
355079,10394,40,16
355083,2559,39,20
355083,9570,39,20
355083,10923,40,16
355084,313,39,20
355084,4079,40,16
355084,4082,40,16
355084,8258,40,16
355084,8902,40,16
355084,9962,40,16
355084,10058,40,16
355085,2373,39,20
355085,2568,39,20
355085,2762,39,20
355085,2824,39,20
355085,4947,40,16
355085,6407,40,16
355085,6757,40,16
355085,9788,40,16
355085,10440,40,16
355089,6417,40,16
355090,2950,40,16
355090,3026,40,16
355090,3061,40,16
355090,3485,40,16
355091,1729,40,16
355091,2478,39,20
355091,2735,39,20
355091,4227,40,16
355091,4263,40,16
355091,4417,40,16
355091,7756,39,20
355091,10675,40,16
355091,10782,40,16
355091,12224,40,16
355091,13058,40,16
355093,776,40,16
355093,8347,40,16
355094,12311,40,16
355095,5218,40,16
355095,5732,40,16
355095,8372,40,16
355095,10110,40,16
355095,11289,40,16
355095,13542,40,16
355096,380,40,16
355096,594,40,16
355096,2222,40,16
355096,3213,40,16
355096,3430,40,16
355096,3456,40,16
355096,3717,40,16
355096,3798,40,16
355096,3807,40,16
355096,5304,40,16
355096,5537,40,16
355096,6120,40,16
355096,6906,40,16
355096,7467,40,16
355096,7884,40,16
355096,8969,40,16
355096,9024,40,16
355096,9089,40,16
355096,9782,40,16
355096,11806,40,16
355098,900,40,16
355098,6726,40,16
355098,8142,40,16
355098,11651,40,16
355098,12438,40,16
355098,12841,40,16
355100,2194,40,16
355100,3435,40,16
355100,4102,40,16
355100,4383,40,16
355100,6975,40,16
355100,7296,40,16
355100,7425,40,16
355100,9008,40,16
355100,9214,40,16
355100,9430,40,16
355100,12037,40,16
355101,1111,40,16
355101,5795,39,20
355101,5795,40,16
355101,13579,39,20
355103,9716,40,16
355104,7567,40,16
355106,3003,40,16
355106,3138,40,16
355106,3948,40,16
355106,5536,40,16
355106,8735,40,16
355106,10342,40,16
355106,12523,40,16
355106,12759,40,16
355108,11673,40,16
356196,4169,40,16
356198,796,40,16
356198,4560,40,16
356198,11884,40,16
356200,6387,39,20
356200,7123,39,20
356202,2483,39,20
356202,2929,39,20
356252,4660,40,16
356254,11076,40,16
356258,6812,40,16
356258,9581,40,16
356258,9841,40,16
356258,13802,39,20
356307,7893,40,16
356308,3843,40,16
356308,6353,40,16
356308,9970,40,16
356311,9687,40,16
356316,4390,39,20
356354,3046,40,16
356354,12673,40,16
356358,9777,40,16
356358,10074,40,16
356358,13627,40,16
356399,10402,40,16
356402,5475,40,16
356429,5462,40,16
356433,3686,40,16
356469,7146,40,16
356470,8263,40,16
356474,615,39,20
356474,3093,40,16
356474,3769,40,16
356474,3771,40,16
356474,6100,40,16
356499,11916,40,16
356529,2971,40,16
356547,5581,40,16
356578,5483,40,16
356599,4467,40,16
356614,13145,40,16
356636,4675,40,16
356668,1945,40,16
356668,8424,39,20
356672,8779,40,16
356675,9462,39,20
356696,9127,39,20
356791,3230,40,16
356876,13096,40,16
356909,12322,40,16
356931,5336,39,20
356953,8545,40,16
357021,4852,40,16
357025,11449,40,16
357039,2948,40,16
357039,5678,40,16
357039,10446,40,16
357039,10786,40,16
357039,11567,40,16
357045,6142,40,16
357045,9573,40,16
357045,11058,40,16
357086,1584,40,16
357101,9841,39,20
357151,9933,40,16
357154,2631,39,20
357155,10911,40,16
357196,12023,40,16
357201,2604,39,20
357238,11808,40,16
357276,8488,40,16
357317,3953,40,16
357343,7744,40,16
357390,8272,40,16
357470,4235,40,16
357492,10355,40,16
357521,6029,40,16
357529,9580,40,16
357539,9127,39,20
357641,3471,40,16
357673,6001,40,16
357674,6327,40,16
357674,7390,40,16
357674,10997,40,16
357674,12104,40,16
357675,11726,40,16
357676,7765,40,16
357676,12830,40,16
357677,8787,39,20
357678,2771,39,20
357678,4333,40,16
357678,13530,40,16
357679,3418,40,16
357679,3946,40,16
357679,5683,40,16
357679,5836,40,16
357679,9526,40,16
357679,9569,40,16
357679,9747,40,16
357679,12243,40,16
357681,5382,40,16
357683,148,40,16
357683,6566,39,20
357683,7885,40,16
357684,4268,40,16
357684,5123,39,20
357684,8234,40,16
357684,9060,39,20
357684,12834,39,20
357685,7546,40,16
357685,8718,40,16
357686,3507,40,16
357686,4072,40,16
357686,10048,40,16
357686,10728,40,16
357686,13249,40,16
357687,4539,40,16
357687,5320,40,16
357688,12793,40,16
357692,2605,39,20
357694,528,40,16
357694,3756,40,16
357694,4050,40,16
357694,6101,40,16
357695,349,39,20
357695,369,40,16
357695,2172,40,16
357695,2204,40,16
357695,3255,40,16
357695,3356,40,16
357695,3444,40,16
357695,3803,40,16
357695,4216,40,16
357695,5380,40,16
357695,5425,40,16
357695,5767,40,16
357695,6955,40,16
357695,7942,40,16
357695,9418,40,16
357695,10016,40,16
357695,10900,40,16
357695,11812,40,16
357695,12736,40,16
357696,5333,40,16
357696,9001,40,16
357696,13084,40,16
357697,9281,40,16
357698,170,40,16
357698,1526,39,20
357698,8046,40,16
357700,2367,39,20
357700,2924,39,20
357700,5496,39,20
357700,7356,39,20
357701,1723,40,16
357701,1776,39,20
357701,1776,40,16
357701,1785,40,16
357701,2507,39,20
357701,2534,39,20
357701,5131,39,20
357701,5586,39,20
357701,5791,39,20
357701,6491,39,20
357701,6625,39,20
357701,6665,39,20
357701,6862,40,16
357701,8247,40,16
357701,8649,40,16
357701,8932,40,16
357701,9689,39,20
357701,9776,39,20
357701,11328,39,20
357701,12360,39,20
357702,7183,40,16
357702,8808,40,16
357704,4556,40,16
357704,4627,40,16
357704,4637,40,16
357704,6966,40,16
357704,8337,40,16
357704,11634,40,16
357705,748,40,16
357705,4468,40,16
357705,5240,40,16
357705,6684,40,16
357705,8577,40,16
357707,2622,40,16
357707,4559,40,16
357707,4631,40,16
357707,4767,40,16
357707,7209,40,16
357707,8324,40,16
357707,13572,40,16
357708,3244,40,16
357708,7306,40,16
357708,7817,40,16
357708,11108,40,16
357709,2157,40,16
357709,2229,40,16
357709,3059,40,16
357709,3290,40,16
357709,3509,40,16
357709,3553,40,16
357709,3934,40,16
357709,4160,40,16
357709,5945,40,16
357709,6388,40,16
357709,9643,40,16
357709,9794,40,16
357709,10791,40,16
357709,11416,40,16
357709,12090,40,16
357709,12166,40,16
357709,13256,40,16
357709,13564,40,16
357709,13847,40,16
357739,41,40,16
357739,1210,40,16
357739,10038,40,16
357814,1385,40,16
357814,5018,40,16
357815,2723,39,20
357815,6810,39,20
357815,10190,39,20
357817,2400,39,20
357817,2640,39,20
357817,2667,39,20
357817,2785,39,20
357817,2791,39,20
357817,5062,39,20
357817,8398,40,16
357817,10461,39,20
357817,10760,40,16
357817,12715,40,16
357817,13113,39,20
357817,13605,40,16
357817,13686,40,16
357818,9575,40,16
357820,888,40,16
357820,1000,40,16
357820,9153,40,16
357820,13105,40,16
357823,318,40,16
357823,395,39,20
357823,395,40,16
357823,3074,40,16
357823,3174,40,16
357823,3748,40,16
357823,3794,40,16
357823,3950,40,16
357823,4180,40,16
357823,4205,40,16
357823,6771,40,16
357823,8464,40,16
357823,9070,40,16
357823,9647,40,16
357823,10275,40,16
357823,11550,40,16
357823,13532,40,16
357824,2633,39,20
357828,1071,40,16
357828,1731,40,16
357828,2567,39,20
357828,2658,39,20
357828,4305,40,16
357828,5082,40,16
357828,5567,39,20
357828,9141,39,20
357828,9141,40,16
357828,9482,39,20
357828,11299,39,20
357828,12129,40,16
357828,12949,39,20
357828,14026,39,20
357830,763,40,16
357830,999,40,16
357830,1573,40,16
357830,1706,40,16
357830,4776,40,16
357830,8086,40,16
357830,13169,40,16
357832,1261,40,16
357833,3080,40,16
357833,3292,40,16
357833,3513,40,16
357833,5976,40,16
357833,7175,40,16
357833,7609,40,16
357833,8489,40,16
357833,10954,40,16
357833,12999,40,16
357833,13594,40,16
357834,6741,40,16
357834,8300,39,20
357834,11858,40,16
357835,1919,40,16
357835,2040,40,16
357835,4267,40,16
357835,5915,39,20
357835,5915,40,16
357835,7048,40,16
357835,8133,40,16
357835,12804,39,20
360880,4524,40,16
361113,2342,39,20
361207,5214,40,16
363677,3605,40,16
363997,13173,40,16
364058,964,40,16
364070,1011,40,16
364096,5730,40,16
364174,956,40,16
364306,6167,40,16
364317,8207,40,16
