Cliente,FechaAltaCliente,Region,Gerencia,SubCanal,TipoPoblacion,Estrato,EF
13084,2018-05-06,3,32,15,1,1,0
13088,2018-05-06,4,15,7,2,5,1
13092,2018-05-06,5,27,7,2,2,0
13103,2018-05-07,1,20,12,1,1,1
13109,2018-05-08,5,11,18,2,6,0
13110,2018-05-08,3,10,19,2,2,0
13113,2018-05-09,1,4,9,2,2,0
13114,2018-05-09,5,31,14,1,1,1
13122,2018-05-10,4,6,9,2,1,0
13131,2018-05-14,4,21,12,1,1,0
13133,2018-05-14,4,6,9,2,1,0
13148,2018-05-16,4,13,10,2,1,0
13149,2018-05-17,5,12,22,2,3,0
13151,2018-05-17,5,19,15,2,3,0
13153,2018-05-17,3,24,15,2,1,1
13159,2018-05-17,5,17,10,2,3,0
13161,2018-05-18,5,29,22,1,2,0
13169,2018-05-20,5,27,15,2,2,1
13182,2018-05-22,4,6,18,2,1,0
13189,2018-05-23,3,24,10,1,3,0
13199,2018-05-24,3,7,22,2,3,0
13201,2018-05-25,5,19,12,2,3,0
13205,2018-05-25,4,6,19,2,5,0
13210,2018-05-28,1,4,12,2,2,0
13217,2018-05-29,3,9,18,2,2,0
13221,2018-05-29,1,20,9,2,2,0
13236,2018-06-01,3,25,9,2,2,0
13253,2018-06-04,1,5,9,2,2,0
13255,2018-06-04,3,8,9,2,2,0
13267,2018-06-05,3,7,22,2,2,0
13269,2018-06-05,4,21,9,2,1,0
13283,2018-06-07,3,10,9,2,2,0
13287,2018-06-07,4,13,10,2,1,0
13292,2018-06-11,4,26,10,2,1,0
13293,2018-06-11,1,20,12,2,1,0
13303,2018-06-11,4,21,9,2,1,0
13304,2018-06-11,3,25,9,1,3,0
13308,2018-06-11,5,27,6,2,2,0
13310,2018-06-11,5,27,10,2,1,0
13315,2018-06-12,5,12,9,2,3,0
13316,2018-06-13,3,32,15,2,3,1
13320,2018-06-13,4,26,9,2,3,0
13321,2018-06-13,4,13,10,2,1,0
13322,2018-06-13,5,11,15,2,2,0
13331,2018-06-14,3,8,14,2,4,0
13332,2018-06-14,4,21,9,2,2,0
13344,2018-06-17,5,12,9,1,2,0
13345,2018-06-17,4,14,11,2,1,1
13356,2018-06-18,4,13,22,2,2,0
13361,2018-06-19,4,13,9,2,3,0
13362,2018-06-19,3,9,9,2,2,0
13372,2018-06-20,1,5,9,2,4,0
13377,2018-06-21,4,26,10,2,1,0
13383,2018-06-25,4,26,10,2,2,1
13390,2018-06-25,3,9,15,2,3,1
13394,2018-06-27,1,5,9,2,3,0
13396,2018-06-27,5,11,9,2,1,0
13397,2018-06-27,1,4,9,2,4,1
13400,2018-06-28,1,16,12,2,5,1
13419,2018-07-03,4,22,9,1,2,0
13421,2018-07-03,5,19,12,2,1,1
13426,2018-07-09,3,24,12,2,2,1
13428,2018-07-04,4,6,1,2,3,0
13439,2018-07-06,3,32,9,1,1,0
13452,2018-07-06,1,18,1,2,3,1
13458,2018-07-09,4,15,16,2,1,1
13461,2018-07-09,3,24,10,1,2,0
13470,2018-07-09,3,25,9,2,1,0
13472,2018-07-09,4,21,9,2,2,0
13477,2018-07-09,5,33,9,2,3,0
13483,2018-07-11,3,9,18,2,2,0
13484,2018-07-11,3,9,9,2,2,1
13485,2018-07-11,3,8,9,2,3,0
13486,2018-07-11,1,18,10,2,1,0
13489,2018-07-11,1,5,1,2,3,0
13503,2018-07-13,4,6,9,2,1,0
13505,2018-07-15,4,26,12,2,3,1
13513,2018-07-15,1,5,7,2,4,1
13530,2018-07-16,1,16,12,2,3,1
13535,2018-07-16,3,9,9,2,2,0
13545,2018-07-17,5,19,10,1,2,0
13560,2018-07-22,1,5,9,2,3,0
13563,2018-07-22,5,12,12,1,1,0
13564,2018-07-22,3,30,18,2,2,0
13565,2018-07-22,5,33,22,2,3,0
13574,2018-07-23,3,7,1,2,2,0
13577,2018-07-23,4,6,9,1,2,0
13578,2018-07-23,1,16,9,2,2,0
13583,2018-07-24,3,9,9,2,2,0
13585,2018-07-24,4,13,10,2,2,0
13586,2018-07-25,5,29,10,1,2,1
13592,2018-07-25,1,23,1,2,3,1
13599,2018-07-26,4,26,12,2,2,1
13613,2018-07-27,1,23,6,2,2,1
13630,2018-08-02,3,32,15,2,1,0
13638,2018-08-02,3,25,10,2,2,1
13644,2018-08-02,5,33,10,1,1,1
13658,2018-08-03,4,14,9,2,2,0
13663,2018-08-05,1,18,1,2,2,0
13668,2018-08-05,1,18,7,2,3,0
13672,2018-08-05,4,14,10,2,1,0
13674,2018-08-05,5,27,9,2,1,0
13676,2018-08-05,4,26,9,2,1,0
13686,2018-08-06,1,20,18,2,1,1
13689,2018-08-06,3,24,22,1,2,0
13690,2018-08-06,4,22,9,2,1,0
13698,2018-08-06,1,5,15,2,3,0
13703,2018-08-07,5,12,9,2,2,0
13705,2018-08-07,5,31,18,2,2,0
13711,2018-08-07,3,8,9,2,2,0
13714,2018-08-07,4,15,9,2,2,0
13718,2018-08-07,1,20,9,2,2,0
13732,2018-08-09,4,14,9,2,1,0
13735,2018-08-09,3,25,15,2,2,0
13750,2018-08-09,4,13,10,2,1,0
13765,2018-08-09,1,20,1,2,1,0
13774,2018-08-09,1,18,1,2,2,0
13778,2018-08-09,4,22,9,2,1,0
13784,2018-08-09,5,29,15,2,1,0
13790,2018-08-09,4,13,10,2,1,0
13803,2018-08-09,5,17,18,2,3,0
13805,2018-08-10,4,13,9,1,1,0
13808,2018-08-10,1,4,12,2,2,0
13812,2018-08-10,4,26,10,2,1,0
13828,2018-08-10,3,25,1,2,1,0
13841,2018-08-10,5,27,9,2,1,0
13874,2018-08-11,1,4,22,2,2,0
13876,2018-08-11,3,28,18,2,2,0
13879,2018-08-11,4,13,9,2,1,0
13890,2018-08-11,1,16,9,2,3,0
13899,2018-08-11,5,33,22,2,2,0
13907,2018-08-11,5,11,9,2,1,0
13922,2018-08-11,1,18,10,2,2,0
13924,2018-08-11,1,18,9,2,2,0
13929,2018-08-11,5,29,18,2,2,0
13934,2018-08-11,4,15,19,2,2,0
13941,2018-08-11,4,22,9,2,1,0
13947,2018-08-11,4,26,9,2,3,0
13950,2018-08-11,3,30,22,2,2,0
13951,2018-08-11,4,6,9,2,2,0
13954,2018-08-11,3,24,15,2,2,1
13956,2018-08-11,5,11,9,2,2,0
13958,2018-08-12,4,13,15,2,1,0
13963,2018-08-12,5,11,9,2,3,0
13967,2018-08-12,3,28,15,2,2,0
13968,2018-08-12,3,30,18,2,3,0
13970,2018-08-12,1,5,9,2,2,0
13974,2018-08-12,4,21,10,2,1,0
13979,2018-08-12,3,9,9,2,3,0
13980,2018-08-12,1,4,1,2,3,0
13981,2018-08-12,3,24,15,2,1,0
13986,2018-08-12,1,16,1,2,2,0
13991,2018-08-12,3,28,19,2,2,0
13995,2018-08-12,4,6,9,2,2,1
13998,2018-08-12,3,10,18,2,2,0
14004,2018-08-12,5,27,9,2,2,0
14010,2018-08-12,3,10,9,2,3,0
14013,2018-08-12,3,9,18,2,2,0
14017,2018-08-12,3,10,9,2,2,0
14021,2018-08-12,5,17,9,2,2,0
14023,2018-08-12,5,17,18,2,2,0
14027,2018-08-12,4,21,10,2,3,0
14029,2018-08-12,4,22,9,2,1,0
14033,2018-08-12,4,21,10,2,1,0
14038,2018-08-12,3,9,9,2,1,0
14044,2018-08-13,5,19,10,2,1,0
14048,2018-08-13,5,11,9,2,3,0
14051,2018-08-13,1,16,9,2,2,0
14055,2018-08-13,5,29,15,2,2,0
14092,2018-08-21,1,4,1,2,4,0
14098,2018-08-22,5,29,15,1,2,0
14103,2018-08-23,3,10,15,2,1,0
14106,2018-08-23,3,7,6,2,3,1
14108,2018-08-23,4,14,9,2,3,0
14112,2018-08-23,3,25,1,1,1,0
14114,2018-08-23,3,24,10,2,1,0
14127,2018-08-26,3,30,18,2,2,0
14130,2018-08-26,1,18,18,2,4,0
14133,2018-08-26,3,8,9,2,2,0
14137,2018-08-27,1,16,22,2,5,0
14140,2018-08-27,3,28,15,1,3,0
14150,2018-08-28,4,13,9,2,1,0
14152,2018-08-28,5,31,9,2,1,0
14169,2018-09-02,5,33,9,2,2,1
14170,2018-09-02,4,14,9,2,1,0
14171,2018-09-02,3,32,9,2,1,1
14174,2018-09-02,3,28,19,2,1,0
14178,2018-09-02,5,33,18,2,2,0
14180,2018-09-02,3,8,19,2,4,0
14184,2018-09-03,5,27,16,2,3,1
14191,2018-09-04,3,10,18,2,2,0
14205,2018-09-06,3,28,18,2,2,1
14221,2018-09-09,5,12,9,2,1,0
14224,2018-09-10,3,10,9,2,2,0
14228,2018-09-11,5,19,10,2,2,1
14235,2018-09-12,5,27,9,2,2,0
14239,2018-09-12,1,20,9,2,3,1
14242,2018-09-12,3,28,12,2,4,1
14243,2018-09-12,4,21,10,2,2,0
14247,2018-09-13,4,13,10,2,2,0
14248,2018-09-13,4,6,9,2,3,1
14258,2018-09-14,5,11,12,2,4,0
14262,2018-09-14,1,16,1,2,1,1
14265,2018-09-16,4,21,6,2,2,0
14270,2018-09-17,1,5,9,2,2,0
14271,2018-09-17,4,6,9,2,2,0
14277,2018-09-18,5,33,15,2,2,0
14281,2018-09-18,1,18,1,2,3,0
14283,2018-09-18,4,26,16,2,3,0
14284,2018-09-18,3,8,16,2,3,1
14290,2018-09-20,4,6,9,2,2,0
14292,2018-09-20,3,7,9,2,3,0
14310,2018-09-24,4,26,9,2,1,0
14317,2018-09-25,4,21,9,2,2,0
14321,2018-09-26,4,15,11,2,1,0
14324,2018-09-26,3,9,18,2,2,0
14325,2018-09-26,5,27,9,2,2,1
14326,2018-09-26,3,25,18,2,3,0
14334,2018-10-01,3,28,22,2,2,0
14342,2018-10-02,1,18,1,2,1,0
14343,2018-10-02,5,12,9,2,2,0
14354,2018-10-04,4,6,9,2,2,0
14355,2018-10-04,3,24,9,2,1,0
14356,2018-10-04,3,30,15,2,3,0
14357,2018-10-04,3,10,15,2,2,0
14362,2018-10-05,4,13,9,2,2,0
14374,2018-10-08,4,15,16,2,2,0
14375,2018-10-09,3,30,16,2,1,1
14382,2018-10-10,4,6,7,2,3,0
14389,2018-10-11,3,10,1,2,2,0
14394,2018-10-12,4,6,14,2,3,0
14398,2018-10-15,4,13,10,2,2,0
14399,2018-10-15,1,20,9,1,1,0
14402,2018-10-15,3,9,18,2,3,0
14408,2018-10-18,4,13,10,2,1,0
14411,2018-10-18,4,21,12,2,1,0
14414,2018-10-19,4,13,9,2,1,0
14421,2018-10-19,1,5,16,2,1,1
14423,2018-10-21,5,11,10,2,2,0
14426,2018-10-21,3,30,15,1,2,0
14427,2018-10-21,1,4,1,2,2,0
14428,2018-10-21,3,24,15,2,2,1
14440,2018-10-23,4,15,12,2,3,0
14443,2018-10-23,3,30,18,1,1,0
14445,2018-10-23,3,24,12,2,2,0
14447,2018-10-23,4,6,10,2,1,0
14461,2018-10-29,4,21,6,2,2,0
14467,2018-10-29,5,17,16,2,1,1
14473,2018-11-01,1,20,17,2,1,0
14486,2018-11-01,5,11,20,2,6,0
14489,2018-11-02,3,7,18,2,3,1
14508,2018-11-07,5,27,15,2,2,1
14526,2018-11-13,4,13,9,2,1,0
14536,2018-11-14,1,16,6,2,2,1
14537,2018-11-14,1,18,22,2,4,1
14540,2018-11-14,5,33,9,2,2,1
14567,2018-11-19,5,12,19,2,4,1
14575,2018-11-20,4,13,9,2,1,0
14578,2018-11-21,5,17,9,2,2,0
14583,2018-11-22,5,17,9,2,2,0
14587,2018-11-23,3,25,15,2,2,1
14589,2018-11-23,5,27,18,2,1,0
14590,2018-11-23,5,27,24,2,2,0
14593,2018-11-25,1,5,9,2,1,0
14596,2018-11-26,3,24,9,2,2,0
14599,2018-11-26,4,13,9,2,2,0
14613,2018-11-27,5,11,9,2,1,0
14614,2018-11-28,3,10,9,2,1,0
14630,2018-12-02,3,7,22,2,2,0
14631,2018-12-02,3,8,9,2,2,0
14632,2018-12-02,4,13,15,2,3,0
14642,2018-12-02,1,16,10,2,1,0
14646,2018-12-03,5,12,9,2,1,1
14655,2018-12-04,3,7,15,2,4,0
14657,2018-12-04,4,13,14,2,1,0
14660,2018-12-05,4,6,10,2,2,0
14677,2018-12-06,3,9,22,2,2,0
14695,2018-12-10,4,14,9,2,1,0
14696,2018-12-11,1,20,1,2,2,0
14705,2018-12-12,4,6,9,1,2,0
14707,2018-12-12,3,9,10,2,3,0
14708,2018-12-13,5,19,15,2,2,0
14720,2018-12-14,5,12,9,2,3,0
14730,2018-12-18,5,33,15,1,1,1
14737,2018-12-19,5,27,9,2,2,0
14738,2018-12-19,5,33,18,2,1,0
14740,2018-12-19,5,27,9,2,2,0
14745,2018-12-21,4,14,11,2,1,0
14747,2018-12-21,5,17,9,2,1,0
14749,2018-12-23,1,16,9,2,2,0
14750,2018-12-23,4,15,9,2,4,0
14754,2018-12-26,4,6,10,1,2,0
14758,2018-12-27,1,20,7,1,1,0
14762,2018-12-28,5,12,9,2,2,0
14769,2019-01-02,1,16,1,2,2,0
14770,2019-01-02,3,8,12,2,3,1
14779,2019-01-03,4,6,10,2,1,0
14790,2019-01-08,1,18,9,2,3,1
14791,2019-01-08,5,12,16,2,2,0
14795,2019-01-09,4,15,15,2,3,1
14799,2019-01-09,5,19,6,2,2,0
14802,2019-01-09,1,23,10,1,2,0
14815,2019-01-11,5,31,9,2,1,0
14827,2019-01-13,3,8,18,2,3,0
14841,2019-01-16,1,16,1,2,3,0
14849,2019-01-17,1,20,9,2,2,0
14851,2019-01-17,1,18,6,2,4,1
14865,2019-01-21,3,9,12,2,2,1
14866,2019-01-22,4,14,9,2,1,0
14869,2019-01-22,3,8,9,2,2,0
14874,2019-01-22,3,8,9,2,2,0
14875,2019-01-22,4,6,9,2,2,0
14884,2019-01-23,5,17,11,1,1,0
14893,2019-01-24,3,30,9,2,2,0
14897,2019-01-25,5,11,12,2,2,0
14906,2019-01-28,3,8,11,2,3,0
14925,2019-02-01,3,10,11,2,1,0
14927,2019-02-01,3,9,18,2,1,0
14933,2019-02-03,5,17,9,2,2,0
14935,2019-02-04,1,20,1,2,2,1
14942,2019-02-05,3,32,1,1,2,1
14944,2019-02-06,3,9,9,2,1,0
14945,2019-02-06,5,19,9,2,2,0
14954,2019-02-08,1,16,9,2,2,0
14955,2019-02-08,1,20,1,2,1,0
14960,2019-02-11,5,31,9,2,1,0
14970,2019-02-12,4,26,9,2,2,0
14977,2019-02-14,1,18,9,2,2,0
14983,2019-02-17,3,8,1,2,3,0
14987,2019-02-18,5,27,9,2,3,0
14992,2019-02-19,5,17,15,2,2,0
14997,2019-02-20,3,8,10,2,3,0
15002,2019-02-21,3,9,16,2,1,0
15021,2019-02-25,4,13,7,2,3,1
15027,2019-02-27,4,6,6,2,1,0
15031,2019-03-02,3,9,15,2,2,1
15033,2019-03-03,5,11,9,2,2,0
15037,2019-03-05,1,20,15,2,4,0
15042,2019-03-07,3,24,16,2,2,1
15051,2019-03-09,4,6,9,2,3,0
15053,2019-03-10,3,10,15,2,3,0
15059,2019-03-13,1,16,1,2,1,0
15062,2019-03-14,5,27,15,1,1,0
15063,2019-03-14,4,6,9,2,2,0
21,2009-03-03,4,21,9,2,3,1
22,2009-03-03,4,21,16,2,1,0
23,2009-03-03,4,21,9,2,2,0
25,2009-03-03,4,21,9,2,2,1
34,2009-03-03,4,21,9,2,2,0
36,2009-03-03,4,21,9,2,2,0
45,2009-03-03,4,21,16,2,1,1
49,2009-05-07,4,22,9,2,1,0
51,2009-05-07,4,22,9,2,1,1
52,2009-05-07,4,22,10,2,2,1
67,2009-05-08,4,22,6,1,4,1
76,2009-05-08,4,22,18,2,3,1
78,2009-05-08,4,22,23,2,3,0
79,2009-05-08,4,22,23,2,3,1
80,2009-05-08,4,22,9,2,3,0
82,2009-05-08,4,22,9,2,2,0
84,2009-05-08,4,22,22,2,3,0
93,2009-05-08,4,22,15,2,1,1
98,2009-05-08,4,22,9,2,1,0
102,2009-05-08,4,22,22,2,4,0
111,2009-05-08,4,22,9,1,1,1
113,2009-05-08,4,22,6,2,3,1
125,2009-05-08,4,22,12,1,1,1
128,2009-05-12,4,22,9,1,1,1
134,2009-06-11,4,26,12,2,3,1
148,2009-06-11,4,26,15,2,3,1
151,2009-06-11,4,26,9,2,3,0
152,2009-06-11,4,26,10,2,1,1
158,2009-06-11,4,26,15,2,2,1
167,2009-06-11,4,26,12,2,1,0
175,2009-06-11,4,26,12,1,2,1
189,2009-06-11,4,26,12,1,2,1
191,2009-06-11,4,26,12,1,2,1
198,2009-06-11,4,26,24,1,3,1
203,2009-06-11,4,26,6,2,3,1
208,2009-06-11,4,26,12,1,3,0
210,2009-06-11,4,26,10,1,1,1
217,2009-06-11,4,26,9,1,3,1
221,2009-06-11,4,21,10,1,2,1
226,2009-06-15,4,21,9,2,3,0
243,2009-07-03,4,21,16,2,3,1
250,2009-07-03,4,21,9,1,2,0
254,2009-07-03,4,21,9,2,2,0
257,2009-07-03,4,21,9,1,2,0
258,2009-07-03,4,21,9,2,1,0
265,2009-07-03,4,13,15,1,1,0
267,2009-07-04,4,13,12,1,1,1
268,2009-07-04,4,13,9,1,1,1
270,2009-07-04,4,21,16,2,2,1
276,2009-07-04,4,13,12,1,1,1
293,2009-07-04,4,13,24,2,3,1
302,2009-07-12,4,22,9,2,1,1
303,2009-07-19,4,26,9,2,3,0
307,2009-08-04,3,24,26,1,3,0
315,2009-08-04,3,24,9,2,2,0
319,2009-08-04,3,24,12,2,2,1
331,2009-08-04,3,24,9,2,2,0
337,2009-08-04,3,24,15,1,2,1
348,2009-08-04,3,24,9,1,2,1
350,2009-08-04,5,33,15,1,1,1
355,2009-08-04,3,24,12,1,3,1
376,2009-08-04,3,24,15,1,1,0
377,2009-08-04,3,24,15,1,2,0
384,2009-08-04,3,24,15,1,2,1
391,2009-08-04,3,32,15,1,2,1
394,2009-08-04,3,24,15,1,1,1
399,2009-08-04,3,24,11,2,3,0
407,2009-08-04,3,24,22,2,3,0
408,2009-08-04,3,24,15,1,1,0
409,2009-08-04,3,24,10,1,1,0
410,2009-08-04,3,32,10,1,2,0
411,2009-08-04,3,24,15,2,3,1
415,2009-08-04,3,32,15,2,2,1
417,2009-08-04,3,32,22,2,1,1
419,2009-08-04,3,24,15,1,1,0
430,2009-08-04,3,32,15,2,2,0
432,2009-08-04,3,32,15,2,1,0
433,2009-08-04,3,24,15,1,1,0
437,2009-08-04,3,32,15,1,2,0
439,2009-08-04,3,32,15,2,3,0
444,2009-08-04,3,24,16,1,2,1
448,2009-08-04,3,24,15,2,2,1
450,2009-08-04,3,24,15,1,1,1
463,2009-08-04,3,32,9,2,1,1
469,2009-08-04,3,24,15,1,1,1
474,2009-08-04,3,24,9,2,1,1
478,2009-08-04,3,32,12,1,4,1
481,2009-08-04,3,24,15,1,1,1
485,2009-08-04,3,24,15,1,1,0
490,2009-08-04,3,32,18,2,2,0
495,2009-08-04,3,24,22,1,3,1
498,2009-08-04,3,32,15,1,1,0
502,2009-08-04,3,24,15,1,1,1
507,2009-08-04,3,32,24,1,2,0
511,2009-08-04,3,32,9,2,5,0
520,2009-08-04,3,32,9,2,2,0
526,2009-08-04,3,32,15,2,2,0
528,2009-08-04,3,32,15,2,2,1
532,2009-08-04,3,32,15,2,2,0
538,2009-08-04,3,32,12,2,3,1
547,2009-08-04,4,13,16,2,2,1
549,2009-08-04,4,13,15,2,3,1
556,2009-08-04,3,25,9,1,2,0
563,2009-08-04,3,32,7,1,2,1
572,2009-08-04,3,32,7,1,2,0
575,2009-08-04,3,32,15,1,2,0
586,2009-08-04,4,13,10,2,1,1
592,2009-08-04,3,24,15,1,2,1
593,2009-08-04,3,24,15,1,2,0
597,2009-08-04,4,13,10,2,1,0
611,2009-08-04,3,24,15,1,2,0
616,2009-08-04,3,24,15,1,2,0
620,2009-08-04,3,24,15,1,2,1
626,2009-08-04,4,13,10,2,2,0
637,2009-08-04,4,13,10,2,1,1
657,2009-08-04,4,13,15,2,2,0
658,2009-08-04,4,13,9,2,3,1
663,2009-08-04,3,32,9,2,2,0
666,2009-08-04,4,13,10,2,2,1
673,2009-08-04,4,13,15,2,2,0
688,2009-08-04,4,13,10,2,2,1
696,2009-08-04,4,13,15,2,2,0
706,2009-08-04,4,13,15,2,2,1
709,2009-08-04,4,13,15,1,1,1
713,2009-08-04,4,13,12,1,1,1
720,2009-08-04,4,13,10,2,2,0
726,2009-08-06,4,13,9,2,1,1
739,2009-09-03,4,26,9,1,2,0
741,2009-09-09,4,21,9,2,3,1
748,2009-09-13,5,29,15,1,2,0
751,2009-09-13,5,17,11,2,4,0
752,2009-09-13,5,17,7,1,2,0
762,2009-09-13,5,29,15,1,2,1
763,2009-09-13,5,17,12,2,3,1
766,2009-09-13,5,29,12,2,3,1
772,2009-09-13,5,12,15,2,1,1
784,2009-09-13,5,12,14,1,1,1
786,2009-09-13,5,12,7,1,3,0
791,2009-09-13,5,12,9,2,3,1
794,2009-09-13,5,17,15,2,2,1
797,2009-09-13,5,17,22,1,1,0
799,2009-09-13,5,19,9,2,2,0
807,2009-09-13,5,12,9,2,2,1
817,2009-09-13,5,12,9,2,2,0
821,2009-09-13,5,12,9,2,2,0
822,2009-09-13,5,29,15,2,2,1
826,2009-09-13,5,17,22,2,3,0
832,2009-09-13,5,12,9,1,1,0
833,2009-09-13,5,12,16,1,2,1
841,2009-09-13,5,12,6,2,3,0
849,2009-09-13,5,17,16,2,1,1
857,2009-09-13,5,19,12,2,1,1
858,2009-09-13,5,17,9,2,1,0
860,2009-09-13,5,17,9,2,2,0
865,2009-09-13,5,19,9,2,2,0
869,2009-09-13,5,19,10,2,2,1
879,2009-09-14,5,19,9,2,1,1
880,2009-09-14,5,17,10,1,2,0
881,2009-09-14,5,19,16,2,2,1
888,2009-09-14,5,17,9,2,2,1
894,2009-09-14,5,19,9,2,3,0
899,2009-09-14,5,17,15,2,2,0
912,2009-09-14,5,17,9,2,1,0
916,2009-09-14,5,17,9,2,3,1
918,2009-09-14,5,17,16,2,2,1
922,2009-09-14,5,17,22,2,2,1
935,2009-09-14,5,19,7,1,2,0
941,2009-09-14,5,29,15,1,2,1
943,2009-09-14,5,29,9,1,2,0
947,2009-09-14,5,29,15,1,3,1
948,2009-09-14,5,19,9,2,3,0
951,2009-09-14,5,29,23,2,4,1
954,2009-09-14,5,29,24,2,5,1
958,2009-09-14,5,29,9,2,3,1
970,2009-09-14,5,29,22,1,2,0
972,2009-09-14,5,29,9,2,1,1
984,2009-09-14,5,17,9,2,2,1
985,2009-09-14,5,17,9,2,3,0
989,2009-09-14,5,17,22,2,1,0
998,2009-09-14,5,17,11,1,2,0
1018,2009-09-14,5,29,9,2,3,0
1029,2009-09-20,4,13,9,2,1,1
1031,2009-09-24,4,26,9,2,5,0
1032,2009-09-23,4,13,9,2,2,0
1045,2009-10-11,1,16,9,1,2,0
1048,2009-10-11,1,16,9,2,4,1
1049,2009-10-11,1,16,9,2,2,1
1054,2009-10-11,4,6,16,1,2,1
1066,2009-10-11,1,16,18,2,3,1
1077,2009-10-11,4,6,10,2,2,0
1079,2009-10-11,4,6,9,2,2,0
1081,2009-10-11,4,6,9,2,2,0
1082,2009-10-11,4,6,9,2,1,1
1086,2009-10-11,1,16,18,2,3,0
1088,2009-10-11,4,6,18,2,3,1
1090,2009-10-11,4,6,23,2,1,0
1101,2009-10-11,4,6,18,1,3,1
1103,2009-10-11,1,16,18,1,1,0
1108,2009-10-11,1,16,9,1,1,0
1115,2009-10-11,1,16,9,2,1,1
1123,2009-10-11,1,16,24,2,4,0
1125,2009-10-12,1,16,15,2,2,1
1135,2009-10-12,1,16,9,2,2,0
1143,2009-10-12,4,15,9,2,2,0
1147,2009-10-12,4,6,9,1,2,0
1164,2009-10-12,4,15,18,2,3,0
1179,2009-10-12,4,6,12,2,1,1
1181,2009-10-12,4,6,10,2,2,1
1188,2009-10-12,4,15,9,1,3,0
1193,2009-10-12,4,6,10,2,1,0
1196,2009-10-12,4,15,9,2,1,1
1203,2009-10-12,4,6,16,2,1,1
1204,2009-10-12,4,6,15,2,3,1
1208,2009-10-12,4,15,9,2,1,0
1212,2009-10-12,4,6,9,2,2,1
1214,2009-10-12,4,6,9,2,1,0
1218,2009-10-12,4,15,9,2,3,0
1219,2009-10-12,4,6,18,2,2,0
1221,2009-10-12,4,15,16,2,2,0
1226,2009-10-12,4,15,15,2,3,0
1229,2009-10-12,4,6,9,2,1,1
1233,2009-10-12,4,6,9,2,1,0
1238,2009-10-12,4,6,22,2,2,0
1241,2009-10-12,4,6,18,2,3,0
1246,2009-10-12,4,6,18,2,2,0
1265,2009-10-12,4,15,15,2,1,1
1272,2009-10-12,4,6,18,2,3,0
1273,2009-10-12,4,15,18,1,2,0
1276,2009-10-12,4,15,23,2,3,0
1282,2009-10-12,4,6,16,2,3,1
1284,2009-10-12,4,6,9,2,3,0
1287,2009-10-12,4,6,18,2,3,0
1289,2009-10-12,4,15,9,2,2,0
1293,2009-10-12,4,6,15,2,3,1
1302,2009-10-12,4,15,9,2,3,0
1303,2009-10-12,4,6,9,2,2,0
1306,2009-10-12,4,6,9,2,2,0
1310,2009-10-12,4,6,10,2,2,0
1312,2009-10-12,4,6,9,2,3,0
1322,2009-10-12,4,15,16,2,2,1
1325,2009-10-12,4,15,9,2,2,0
1334,2009-10-12,4,6,9,2,1,1
1348,2009-10-12,4,6,10,2,2,0
1349,2009-10-12,4,6,10,2,1,0
1350,2009-10-12,4,6,9,2,2,0
1356,2009-10-12,4,6,9,2,1,0
1359,2009-10-12,4,6,9,2,3,0
1361,2009-10-12,4,15,15,2,3,1
1363,2009-10-12,4,6,9,2,3,0
1375,2009-10-12,4,6,10,2,3,0
1388,2009-10-12,4,15,7,2,2,0
1397,2009-10-12,4,15,18,2,3,0
1402,2009-10-12,4,15,10,2,4,0
1405,2009-10-12,4,15,15,2,4,1
1409,2009-10-12,4,6,9,2,3,1
1420,2009-10-12,4,6,9,2,2,0
1422,2009-10-12,4,15,12,2,2,1
1423,2009-10-12,4,15,15,2,2,0
1431,2009-10-12,4,15,9,2,3,0
1445,2009-10-12,4,15,9,2,2,0
1452,2009-10-12,4,15,9,2,2,1
1453,2009-10-12,4,6,15,2,4,0
1456,2009-10-12,4,15,15,2,3,1
1457,2009-10-12,4,6,9,2,2,0
1460,2009-10-12,4,6,9,2,3,0
1470,2009-10-12,4,6,11,2,1,1
1473,2009-10-12,4,6,10,2,1,1
1477,2009-10-12,4,15,18,2,3,0
1493,2009-10-12,4,15,12,1,2,1
1494,2009-10-12,4,6,11,2,1,1
1498,2009-10-12,4,6,9,2,1,1
1500,2009-10-12,4,15,10,1,1,0
1511,2009-10-12,4,15,15,2,2,0
1524,2009-10-12,4,15,22,2,2,0
1526,2009-10-12,4,15,15,1,3,1
1536,2009-10-12,4,6,16,2,1,1
1538,2009-10-12,4,6,16,2,1,1
1542,2009-10-12,4,15,24,2,4,1
1547,2009-10-13,4,6,15,2,5,1
1548,2009-10-13,4,15,6,2,5,0
1556,2009-11-08,4,6,10,2,5,0
1557,2009-11-08,5,3,2,2,3,0
1558,2009-11-09,5,27,16,2,3,1
1562,2009-11-09,5,27,11,2,2,0
1565,2009-11-09,5,27,9,2,2,1
1569,2009-11-09,5,27,9,2,3,0
1575,2009-11-09,5,27,15,2,4,1
1577,2009-11-09,5,33,9,1,2,0
1579,2009-11-09,5,27,15,2,3,1
1581,2009-11-09,5,27,15,1,1,1
1584,2009-11-09,5,27,25,1,1,1
1586,2009-11-09,5,27,18,2,3,0
1594,2009-11-09,1,16,9,2,2,0
1596,2009-11-09,1,16,12,2,2,1
1604,2009-11-09,1,16,16,2,1,1
1609,2009-11-09,1,16,9,2,2,0
1612,2009-11-09,1,16,22,2,2,0
1618,2009-11-09,1,16,15,2,2,1
